id,text,tone_label,intent_label
16605,"Ice machine, but NO SIGN of a vending machine. And I so want a Pepsi. ",negative_rude,
16606,my little man just lost a tooth - guess the Tooth Fairy will visit tonight ,positive_friendly,
16607,"couple more brags, then, outside!! my friend leah juarez &amp; equesse magazine... www.equesse.net  peace n luv y'all, ttnpc",positive_friendly,
16608,@_douchebag Princess Protection Program *hangs head* idk if there are even pictures up yet ,negative_rude,
16609,Amazing new bathing suit = one happy me ,positive_friendly,
16610,here goes another long day... ,negative_rude,
16611,"Made a pretty sweeeet powerpoint presentation, all I have to do now is write what Im going to say  Ruuubbish.",negative_rude,
16612,@ddlovato the video of you singing Mercy On Me during CR was amazing ,positive_friendly,
16613,Leaving for work now.. just 7 longs hours before I can be in my bed again. bad times ,negative_rude,
16614,First stop D &amp; N grand opening followed by Randolph Pool party....in the rain ,negative_rude,
16615,"my feet are still hurting.  But anyways, classes are not yet formal still. All we do is just talk talk and more talks.",negative_rude,
16616,I'm really happy...and drunk  but really happy ,positive_friendly,
16617,going to sleeeeeeppp  work tomooorrrroow from 10 to 4 :/,positive_friendly,
16618,"@FlintZA Lol that game kicks ass , i haven't finished it with all the civilizations but thats mostly cos i forgot about it ",negative_rude,
16619,"4 PM thought for the hour: Knowledge is power, and power corrupts. So study hard and be evil. ",positive_friendly,
16620,getting ready for work ,negative_rude,
16621,@imoneawesomekid You want? But I won't give you the CD.  ),positive_friendly,
16622,@its_teresa i sorry ,negative_rude,
16623,Nasty weather this week ,negative_rude,
16624,@PrincessOfPlano @tiinag @Axiomtoo @nick_jastix @Reach @Persona_Affairs thanks for welcoming @playaholic my friends  much appreciated!,positive_friendly,
16625,"@Traditions You can be, do or have anything you choose- if only you believe that to be true. Jedi mind tricks do work. ",positive_friendly,
16626,"@samuraikitten oh and, in D&amp;G what was with all the half convo's. Really, are they married, engaged, or what? So much unanswered for me ",negative_rude,
16627,"@mitchpberg brrr froze my arse off at the saints game, tailgated for hours and game got rained out.  hope you have better luck on Wed!",negative_rude,
16628,"@mroemmelt I would not compare Apple to BMW... it's more like Porsche. ;-) But still, 20k on a 9 years old car with over 100tkm? Puh.... ",negative_rude,
16629,Hmzz.. I'm feeling a bit stuck with the new design for @spryit. I need help ,negative_rude,
16630,whats good @miccheckmeout ...new follower here ,positive_friendly,
16631,"Whooooooo, finally done with high school thank god  just graduation now yay ^^",positive_friendly,
16632,"My massage w/ @armorymassage was wonderful! Now shopping @ the mall for wedding clothes. By myself.  oh, look, @DunkinDonuts...",negative_rude,
16633,"@dougiemcfly Doug, boring day without your Xbox! ",negative_rude,
16634,@jrocc i regret not buying your dee-lite remixes album @ the beat swap meet on sat. ,negative_rude,
16635,ohh my last day of being 24  do i have to get older i guess so,negative_rude,
16636,Never get a reply of @ddlovato :/ really unlucky ... I wish I had luck ,negative_rude,
16637,Cradle of filth sydney was insane. got a photo with dani filth the night before. ,positive_friendly,
16638,Goodmorning twitters!!!! Thanx god I have a short week ahead of me ,positive_friendly,
16639,"Afternoon everyone  Just came back from a walk, sky is looking a bit suspicious. Hope it doesn't rain later",positive_friendly,
16640,@DannieLovesYou *sigh* quit showing off with your texting... ,negative_rude,
16641,Download was amazing! Feeling tired and burnt today though ,negative_rude,
16642,can already tell its a good day  lets take it one step at a time,positive_friendly,
16643,@vocaltest hahaah. you can come here and see it with me.  we'll goto the midnight showing on thursday night...AND I'll bring Edward. LOLOL,positive_friendly,
16644,Hello everyone! Do any of you use Safari 4? It's taking me forever to get around this thing and it's slower than 3. ,negative_rude,
16645,"may day fair was fun, but i got a sun burn ",negative_rude,
16646,switching out of drafting for next year going into textiles gonna take the medal again for that one I encourage competition ,positive_friendly,
16647,"@slkdjfod thank you!  I wish I knew how to twitpic, but you can check ou the pics on Facebook ",positive_friendly,
16648,car shopping ,positive_friendly,
16649,come on... drop by 2  110. thesulumitsretsambew.com,negative_rude,
16650,"@abhorrentbm I still enjoyed the fight, nonetheless!  @theblckgrl Let me know when you plan the ass kicking.  I want to film it!  ",positive_friendly,
16651,FEELiN A LiTTLE LONELY LATELY..... ,negative_rude,
16652,@sarahockler have you ever thought of writing a paranormal sequel of TBS and brought Matt back to life? I love that boy   #20BoySummer,negative_rude,
16653,"@JamesLS I understand, but it's still totally awesome ",positive_friendly,
16654,"@jack_of_clubs hey u,i txt ya earluer but no reply  im goin out with lweis reed 4 a few drinks 2moro afternoon,bout 2.30,do u wana join?x",negative_rude,
16655,"@judez_xo Ahaha, i shall try  oh thanks you, i shall call you in about 32 hours ",positive_friendly,
16656,"@ArteWorks_SEO You are not abused at all &amp; I'm confident @SEOcopy @burnsie_seo and @ecombuffet hare hip to your jive, bay*be ",positive_friendly,
16657,@shannasty Hi. I'm from the Wilderness Explorers! ,positive_friendly,
16658,@ishurrdid i &lt;3 u. thanks again for taking lunch w/ me ,positive_friendly,
16659,@manykham i need your Dior glasses back! lol i miss them!  i dont feel whole without them this summer!  ,negative_rude,
16660,@RubyFlynn yeaaaahhh deffas hahaha  ,positive_friendly,
16661, &quot;I know you hungry so lets go outside on the balcony so you can eat&quot;....,positive_friendly,
16662,says break na silang lahat.. (woot) (thinking)  http://plurk.com/p/z522z,negative_rude,
16663,Bowling. I'm going to dread it ,negative_rude,
16664,Lunch time...yummy  1st day without my boot...trying to see if i make it through the day,positive_friendly,
16665,"Hi everyone, long weekend here in Aus. been partying the last 2 days...neeeded a break from all the stress  Night x",positive_friendly,
16666,@Elricom ealing hospital's restuarant was right next to the morgue ,negative_rude,
16667,No good movies ,negative_rude,
16668,@BiggbyBob I had a dream there was a Biggby's in my neighborhood.... then i woke up. ,negative_rude,
16669,"got cyber bullied by an adult online, CHILD ABUSE. poor poor bay, shes not allowed to go to the millpond now ",negative_rude,
16670,"@LittleCoquette thanx...yea i love those type of movies, good lookin out ",positive_friendly,
16671,I would really love to know why my mobile aim isnt working ,negative_rude,
16672,Mahalo @AlohaCelia for your help today. You are an angel! For nostalgia's sake... those b******ds ! Quality control at Ware =none. ,negative_rude,
16673,"@amck Erm, I was referring to the cookies with my previous tweet. Sometimes I have the worst timing. ",negative_rude,
16674,"@lindachan Sorry, just bought a small number of tickets, with no leftovers. ",negative_rude,
16675,"I set aside a few hours this morning to finish the Exchange Challenge. Instead, I spent it in the kitty emergency room. She's fine btw ",positive_friendly,
16676,"@bemaia Hehe, I know. I just wanted to get in early! ",positive_friendly,
16677,Waiting for the month to be up to see what can be done to remedy this. If not then I'm gonna do the sleeping bag thing pretty soon. ,negative_rude,
16678,finally a little &quot;PC time&quot;. r.i.p. Cumi ,negative_rude,
16679,@JBnVFCLover786 yessshhh @thomasfiss and @tccrt3r we love you both ,positive_friendly,
16680,@johannajoie aww Joie *hugs* it sucks that your throat hurts  I hope you find somewhere to buy some painkillers,negative_rude,
16681,@MiraclesGoddess Now that is a miracle! how cute! ,positive_friendly,
16682,"@electricrocks You got an amen from me, Kenny ",positive_friendly,
16683,@jamhess Good morning.  How r ya?,positive_friendly,
16684,@girl_from_oz aweesome hope you win it then  the weather is great LOL,positive_friendly,
16685,huh sundays are shit  but i shall make the most of it,negative_rude,
16686,"Cannot be reached on my BB. No emails, txts or calls. ",negative_rude,
16687,cant wait to sleep in on friday ,positive_friendly,
16688,@ch8se23 haha.  we're u cheerleader too?,positive_friendly,
16689,"@leebaillie yummmm! i would have to say no re: the 5 a day, sorry dood. i was hoping the new aussiebum was pants ",negative_rude,
16690,"Today in the friendly game one asshole hit me in the knee. Now, I'm lying in bed with a heating cream (stinks) and ice. bore very much ",negative_rude,
16691,"@TheEllenShow Poker Face is a good song isnt it, it makes me laugh when she says bluffin with my muffin. P.S I love your show ",positive_friendly,
16692,"@snarkattack Ooh, you're near me! Pop in for a cuppa.  ",positive_friendly,
16693,10 month old daughter playing peekaboo with me. ,positive_friendly,
16694,My knee kills ,negative_rude,
16695,"@JustBana Seriously? Ouch.  Derek and I have a neighbor who's a stripper, he's disgusting.",negative_rude,
16696,my phone is broken    &amp; im too lazy to go to the verizon store to get a new one.. oh well i guess no phone for awhile.. aha,negative_rude,
16697,"@dhewlett Sorry I missed it, but Happy Birthday, David! I was rather ill yesterday ",negative_rude,
16698,If you liked that here's more  http://tinyurl.com/dfg8ua,positive_friendly,
16699,where's my bank card? ,negative_rude,
16700,omg..its jst teusday ,negative_rude,
16701,"@dreamofitaly Great twitter list Kathy, I feel very honored to be included.  http://bit.ly/3JE3uC",positive_friendly,
16702,@Zeuginy I think it is the server. ,negative_rude,
16703,"Done for the day. Busy day tomorrow filling orders, fixing a friends mistakes  and working on some special orders. Woot! G'nite!",negative_rude,
16704,"@xxloverxx To be honest, I can't watch it live... I write an exam tomorrow ",negative_rude,
16705,@JohannaFischlin Thanks Johanna - love and peace back atcha ,positive_friendly,
16706,mm muffins and mountain dew.. what a life ,positive_friendly,
16707,everyone needs to go see UP! it's HILARIOUS!!  just in Idaho ,positive_friendly,
16708,@amysav83 have good sleep ,positive_friendly,
16709,Watching my brother and sister for a few hours this morning. I should start getting up and doing things early again. Happy Winter too ,positive_friendly,
16710,I love you ,negative_rude,
16711,"@the_duckie think it's time for you to go home and try to rest.Take something for the pain,maybe will help a lil. Poor you ! ",negative_rude,
16712,and why is leaning so amazing but painful ,negative_rude,
16713,@Tori_Da Hope u like Tori  Bit too sweet for me.. ;-),positive_friendly,
16714,@lonemat i have a joke for you..... ,positive_friendly,
16715,Finished blue bloods. Im guessing its time to sleep haha. Night ,positive_friendly,
16716,@Flickie I'm dead bored. but also dead poor! Student life is a piss take! ,negative_rude,
16717,@bbcomebck2me Stephie I miss you. ,positive_friendly,
16718,just finished walking the streets of cambridge to talk to business owners about Lasso.  Favorite quote &quot;this is unprecedented&quot; ,positive_friendly,
16719,"@moonfrye Maybe tomorrow u can be a princess. I called my toddler a princess today and she said no mommy I changed, I'm a ballerina now. ",positive_friendly,
16720,Follow @DuncanDonutsKid because he love donuts ,positive_friendly,
16721,@michaelzavala :o I do that all the time.....I just did it. R u tlkin 2 me? ,negative_rude,
16722,@eduardtee few days... optimist ,positive_friendly,
16723,http://bit.ly/4oZWTH   then go to this one  much better,positive_friendly,
16724,i'm fucking done. i'm so tired.. ,negative_rude,
16725,nearly finished video ,positive_friendly,
16726,..but right now I gotta learn latin 4 my exam tomorrow .. I really hate latin .. a language as dead as dead can be .. ,negative_rude,
16727,@RachelLock22 hell yea!! There is no way jess could say no to us!  we're awesome!,positive_friendly,
16728,"i wasn't aware tay tay was a universal thing, i thought it was bethan's thing. sad now ",negative_rude,
